Date,AAPL,MSFT,AMZN,TSLA,GOOGL,FB,NVDA,JPM,JNJ,HD,UNH,WMT,BAC,PG,V,MA,ADBE,PFE,NFLX,DIS,CSCO,ORCL,CRM,AVGO,KO,CSCO,COST,TMO,ACN,ABT,PEP,CVX,DHR,LLY,PYPL,ABBV,CMCSA,INTC,NKE,VZ,QCOM,WFC,MCD,INTU,MRK,TXN,LIN,MS,AMD,NEE,T,LOW,C,HON,UNP,TMUS,SCHW,MDT,PM,UPS,AMAT,BLK,GS,SBUX,AXP,FDX,BA,BMY,CVS,IBM,SPGI,NOW,AMT,AMGN,ISRG,PLD,MRNA,TGT,CAT,CHTR,GE,GM,DE,LRCX,ZTS,MMM,ADI,ANTM,ADP,COP,F,LMT,MU,SYK,BKNG,EL,GILD,MMC,MDLZ,PNC
08/04/2019,50.025,119.93,1849.86,54.64,1208.28,174.93,47.9475,105.65,136.14,203.55,248.75,99.23,29.17,104.97,157.75,236.27,268.8101,40.8945,361.4099,114.96,53.72,83,158.47,304.48,46.55,55.49,246.52,278.4199,178.91,78.52,122,126.68,131.95,127.16,106.57,83.98,40.71,55.68,84.73,59.13,57.76,48.88,189.85,260.76,77.1879,115.22,184.84,44.98,28.53,47.16,32.39,115.79,66.07,162.06,168.69,71.23,44.78,88.99,85.31,113.97,42.92,446.1399,202.54,75.2,110.7,191.38,374.52,46.79,54.15,136.961,213.65,237.21,196.22,194.88,192.7799,72.89,27.23,81.93,139.82,354.1399,75.92,39.06,165,193.58,102.23,215.02,111.74,289.5,160.46,66.55,9.3,305.6599,42.9,195.74,1788.72,164.82,67.38,93.59,49.61,128.24
09/04/2019,49.875,119.28,1835.84,54.462,1202.69,177.58,47.315,104.87,135.57,200.9,248.79,98.69,28.89,104.66,157.49,235.91,268.99,40.6101,364.71,116.86,53.83,81.93,156.97,303.45,46.67,55.18,244.91,277.8,177.73,78.67,122.17,125.54,131.83,127.24,106.93,82.69,41.04,55.32,84.28,58.4,57.44,48.14,190.08,258.8999,77.0449,113.94,182.9,44.26,27.24,47.4275,31.75,113.14,65.2,160.85,166.09,71.42,44.45,88.72,85.84,112.91,42.01,439.8101,200.62,75.12,109.85,189.95,369.04,45.98,53.72,135.7384,214.81,238.76,196.72,192.98,193.1266,72.38,26.82,80.66,136.35,354.5601,73.76,38.86,158.83,190.46,101.46,211.96,110.49,290.1001,159.68,65.7,9.21,302.6799,41.72,195.97,1794.47,163.85,66.09,92.69,49.64,126.8
10/04/2019,50.155,120.19,1847.33,55.212,1206.45,177.82,48.025,105.34,135.58,199.43,246.03,99.6,29.07,104.65,158.56,237.06,271.5801,40.5059,363.9199,117.16,53.97,81.56,160.24,307.51,46.64,55.82,245.61,278.8501,177,78.97,122.04,125.49,131.5,127.19,107.51,82.95,41.08,55.75,84.88,58.61,56.33,47.79,189.22,259.0901,77.064,114.92,181.02,44.45,27.83,47.155,31.88,113.76,65.52,159.97,166.35,72.16,44.27,88.63,85.71,113.08,42.17,442.76,202.98,75.48,110.16,191,364.9399,45.89,53.87,136.6076,212.68,243.66,196.62,193.89,195.2965,73.56,26.8,80.75,137.53,354.3501,73.28,39.25,158.63,190.84,101.33,212.11,112.07,288.04,160.42,66.97,9.33,299.1201,42.17,196.14,1806,166.52,67.4,93.12,49.7,127.29
11/04/2019,49.7375,120.33,1844.07,53.684,1209.59,177.51,47.885,106.23,135.21,201.48,235.42,100.8,29.07,104.75,157.86,236.04,271.8999,40.0698,367.6499,116.6,53.79,81.95,160.73,309.4099,46.71,55.6,241.24,280.51,178.36,78.51,121.67,125.99,131.43,125.15,106.46,81.77,41.04,55.8,85,58.56,55.9,47.74,188.88,259.5901,76.1295,114.88,179.85,44.8,27.79,47.51,32.2,115.13,65.91,160.9,166.67,73,44.26,87.6,85.51,113.49,42.47,446.1101,202.83,75.87,109.85,191.87,370.1599,46.09,52.69,137.3335,213.13,245.77,196.65,192.11,194.8766,73.56,25.73,80.45,138.87,355.25,72.96,39.33,160.16,191.31,101.06,213.53,111.82,276.29,161.67,66.37,9.39,305.5901,42.28,195.33,1818.59,168.04,66.31,93.63,49.67,128.72
12/04/2019,49.7175,120.95,1843.06,53.54,1222.73,179.1,47.5025,111.21,135.98,203.85,223.22,101.56,30.17,105.06,159.64,238.83,271.8601,39.539,351.1399,130.06,54.5,80.92,160.71,317.03,46.74,56.29,241.95,280.6499,178.64,78.01,122.23,119.76,131.63,123.06,108.48,80.78,41.3,56.42,86.24,58.74,56.95,46.49,191.6,260.0601,75.7386,116.76,180.35,46.69,27.85,47.7125,32.2,116.26,67.42,162.47,169.5,73.71,45.35,86.75,85.77,114.46,42.99,454.3501,207.84,76.65,110.91,196.95,379.6399,45.57,52.81,137.878,214.93,244.3,197.96,191.42,194.2833,74.43,24.61,80.73,141.2,356.05,72,39.71,161.46,194.08,101.67,217.42,114.21,252.85,163.31,67.37,9.45,309.7,42.01,192.67,1833.07,167.52,65.28,94.67,49.79,132.7
15/04/2019,49.8075,121.05,1844.87,53.276,1226.53,179.65,46.175,109.94,136.52,204.86,230.2,102.43,29.84,105.73,160.44,239.15,272.22,39.8992,348.8701,132.04,54.63,80.65,160.09,316.3999,47,56.56,246.33,277.5601,179.3,77.5,123.66,120.14,130.5,124.08,108.14,81.03,41.78,56.28,86.83,58.71,57.18,46.77,191.85,260.8799,74.8804,115.09,180.14,46.08,27.33,47.79,32.02,117.18,67.38,162,167.63,73.79,45.03,86.87,86.19,113.64,42.71,451.8601,199.91,76.16,110.53,196.18,375.46,46.5,54.22,137.4482,216.47,243.79,196.09,191.2,192.2699,73.73,25.84,81.98,140.25,357.3401,71.84,39.57,162.49,192.81,101.26,215.83,112.94,262.8799,163.68,66.34,9.33,308.71,41.82,193.42,1846.23,167.1,65.43,94.88,50.28,131.06
16/04/2019,49.8125,120.77,1863.04,54.672,1231.91,178.87,47.0525,111.1,138.02,204.47,220.96,102.93,29.88,106.42,160.23,240.09,271.4299,38.7901,359.46,129.9,54.59,81.2,158.69,318.5,46.95,56.95,245.34,266.8301,179.06,76.38,122.41,121.17,128.18,119.96,108.2,80.21,41.97,56.71,87.8,58.79,70.45,47.65,191.7,257.99,73.9555,116.37,180.62,47.02,27.93,47.38,32.25,117.03,69.31,162.86,167.98,74.1,45.66,86.15,86.21,113.94,43.72,466.54,201.84,75.7,111.88,197.23,381.72,46.02,53.9,138.6326,216.95,239.81,192.2,188.05,187.1432,72.77,23.78,81.97,142.03,358.05,73.12,39.66,164.56,194.62,99.17,216.9,114.6,245.13,162.14,65.84,9.36,310.0601,42.76,189.04,1841.7,169.84,64.54,95.53,50.12,133.15
17/04/2019,50.7825,121.77,1864.82,54.246,1240.14,178.78,46.8225,114.3,138.52,206.55,216.84,103.16,30.03,105.85,160.44,241,269.45,37.8042,354.74,131.75,54.48,81.43,155.34,320.53,47.28,56.31,245.56,257.51,178.95,72.88,127.01,120.27,124.88,116.5,108.81,77.98,42.57,58.56,88.73,57.78,79.08,47.55,191.61,256.27,70.4846,115.6,179.91,48.26,27.49,47.4125,31.95,117.12,70.35,162.89,169.28,72.46,46.1,84.73,85.48,114.49,43.89,467.49,207.9,75.12,111.76,198.06,377.52,45.8,52.54,132.8729,215.39,236.23,191.17,182.47,174.9999,72.26,23.5,82.68,142.74,361.6899,72.96,39.99,165.45,196.29,97.98,217.64,114.4,236.25,162.85,65.78,9.5,310.5,43.15,180.24,1839.79,169.53,63.25,94.41,50.23,133.87
18/04/2019,50.965,123.37,1861.69,54.6519,1241.47,178.28,46.575,113.46,137.52,205.66,221.75,103.18,30.03,106.05,160.16,240.89,270.5701,37.3302,360.3501,132.45,54.52,81.13,155.99,318.6201,47.48,56.4,245.81,259.78,178.61,73.92,127.09,119.86,126.77,115.2,107.36,77.57,42.43,58.49,89.2,58.04,79.89,47.58,194.91,257.77,69.7886,115.51,180.4,47.55,27.68,47.34,32.03,113.74,69.67,169.06,176.66,73.75,45.55,84.22,84.49,114.15,43.95,465.6899,205.91,76.06,113.67,198.15,380.0701,45.52,52.63,134.0382,217.2,237.4,192.91,177.47,176.0199,73.57,22.51,83.26,143.36,359.3701,74.8,40.3,169.05,194.77,99.03,218.88,114.79,239.62,162.44,65.9,9.55,314.26,43.4,180.26,1844.31,170.33,62.95,93.72,50.09,133.19
19/04/2019,50.965,123.37,1861.69,54.6519,1241.47,178.28,46.575,113.46,137.52,205.66,221.75,103.18,30.03,106.05,160.16,240.89,270.5701,37.3302,360.3501,132.45,54.52,81.13,155.99,318.6201,47.48,56.4,245.81,259.78,178.61,73.92,127.09,119.86,126.77,115.2,107.36,77.57,42.43,58.49,89.2,58.04,79.89,47.58,194.91,257.77,69.7886,115.51,180.4,47.55,27.68,47.34,32.03,113.74,69.67,169.06,176.66,73.75,45.55,84.22,84.49,114.15,43.95,465.6899,205.91,76.06,113.67,198.15,380.0701,45.52,52.63,134.0382,217.2,237.4,192.91,177.47,176.0199,73.57,22.51,83.26,143.36,359.3701,74.8,40.3,169.05,194.77,99.03,218.88,114.79,239.62,162.44,65.9,9.55,314.26,43.4,180.26,1844.31,170.33,62.95,93.72,50.09,133.19
22/04/2019,51.1325,123.76,1887.31,52.55,1253.76,181.44,47.1175,113.6,137.83,204.78,227.11,102.37,30.05,106.01,160.4,243.05,272.21,36.951,377.3401,131.68,54.62,82.9,158.76,315,47.4,56.34,243.42,259.0901,178.07,74.51,126.44,121.9,126.87,115.47,106.81,78.15,42,58.82,87.36,58.37,81.97,47.26,193.92,261.5901,70.046,114.95,178.9,47.29,28.18,47.595,32.08,113.43,69.09,168.24,177.72,73.72,45.45,84.15,84.29,113.62,43.79,464.02,204.6,75.4,112.33,195.98,375.1699,45.24,52.43,132.6628,217.16,242.64,192.32,176.36,163.6866,72.93,23.63,82.02,142.38,358.05,74.56,39.5,169.15,195.22,100.12,218.54,113.61,244,161.91,66.96,9.5,315.26,43.4,182.16,1844.17,169.92,61.87,93.35,50.18,133.89
23/04/2019,51.87,125.44,1923.77,52.78,1270.59,183.78,47.6675,113.74,139.9,206.05,230.58,103.07,30.07,103.16,161.66,243.49,278.49,37.3681,381.8899,133.36,54.94,83.38,161.23,315.6399,48.21,56.69,245.58,263.9199,180.48,76.1,127.09,122.02,127.78,117.49,106.9,78.66,41.99,58.78,87.43,57.15,86.72,47.35,195.26,265.6799,71.133,116.38,179.33,47.35,27.97,47.4475,32.1,113.54,69.2,171.81,176.73,73.75,45.56,85.1,84.91,113.6,43.83,474.03,204.14,75.99,113.97,195.13,374.02,45.32,52.96,134.1433,217.99,243.55,193.4,179.76,166.8065,74.2,24.7,82.16,142.03,358.6299,74.6399,39.83,167.76,194.78,101.97,219.5,114.11,250.64,165.04,66.45,9.5,333.1001,42.77,186.96,1887.73,171.11,63.04,94.79,50.36,134.2
24/04/2019,51.79,125.01,1901.75,51.732,1260.05,182.58,47.7925,113.55,139.2,206.72,230.35,103.53,30.02,103.69,161.49,245.29,275.45,37.3208,374.23,135.1,55.18,81.76,159.56,314.3301,47.98,56.88,247.96,261.5601,180.81,76.75,126.92,118.28,129.3,118,107.22,78.67,41.85,58.72,88.39,57.08,86.83,47.48,197.63,264.04,71.257,118.43,177.62,47.38,28.46,47.515,30.79,113.97,68.83,171.29,176.84,73.33,45.07,85.64,84.45,114.43,44.46,480.1699,200.54,76.39,114.02,197.86,375.46,44.62,52.93,133.6753,218.38,242.7,193.23,178.3,169.3799,75.31,25.76,82.88,137.73,360.5,74.56,39.72,165.31,195.44,101.1,219.08,117.29,251,163.5,64.7,9.57,330.1201,43.03,185.04,1867.28,170.42,62.8,94.63,50.38,134.17
25/04/2019,51.32,129.15,1902.25,49.526,1267.34,193.26,46.7275,113.61,139.65,206.5,230.79,103.52,30.08,103.28,161.02,245.61,277.6599,37.5483,368.3301,137.24,55.01,82.22,163.09,311.8201,47.84,56.33,245.6,269.55,179.95,78.11,126.13,117.9,130.39,118.23,110.22,79.34,42.93,57.61,87.56,55.85,85.07,47.51,197.93,263.8401,72.7922,117.17,176.28,47.29,27.66,47.62,30.34,113.6,68.73,170.42,175.49,72.71,45.31,86.86,83.59,105.13,44.45,474.45,201.4,77.11,115.88,188.87,382.8,45.64,53.23,132.4145,219.2,260.6899,192.29,180.48,172.5933,75.46,25.74,81.74,136.13,366.76,72.96,39.11,161.81,205.08,101.83,190.72,115.02,255.91,163.86,63.97,9.4,328.8701,42.75,187.17,1866.26,170.39,64.14,93.91,50.01,134.24
26/04/2019,51.075,129.89,1950.63,47.028,1277.42,191.49,44.5225,114.47,140.39,203.61,237,101.53,30.35,105.86,162.93,246.68,281.96,37.8895,374.8501,139.92,55.41,80.49,165.96,310.4099,48.26,55.88,243.82,273.22,180.83,78.56,126.4,117.1,130.93,119.87,110.56,79.7,43.08,52.43,88.31,56.58,86.64,47.96,197.42,253.58,73.0687,117.21,178.26,47.89,27.88,47.9275,30.68,112.48,69.51,172.25,177.22,72.92,44.9,87.35,84.76,103.95,44.66,478.98,203.08,77.45,117.6,184.04,380.79,45.89,53.53,133.1881,220.27,267.0801,193.21,181.47,173.0366,76.1,26.26,77.12,139.03,370.1499,76.56,39.68,165.01,206.39,103.35,191.67,114.44,266.3999,163.7,62.78,10.41,328.3301,42.1,188.28,1868,172.5,65.15,93.64,50.29,136.09
29/04/2019,51.1525,129.77,1938.43,48.294,1296.2,194.78,44.8325,116.12,139.84,202.16,237.45,101.56,30.77,104.78,164.15,247.13,286.1399,37.5293,371.8301,139.3,55.08,79.97,165.36,312.72,48.42,56.13,244.28,272.52,181.21,78.27,126.69,117.72,131.32,119.6,112.44,80.3,43.45,51.11,88.26,56.84,87.25,48.27,197.12,247.73,73.2117,116.7,177.1,48.46,27.69,47.9425,30.88,112.22,71.03,172.55,176.41,73.6,45.9,87.44,84.9,104.84,44.24,479.8401,206.92,76.91,116.76,186.63,379.05,46.32,53.99,132.8156,219.7,271.6899,192.44,181.17,170.1133,75.38,25.14,77.8,139.02,370.97,77.84,40.01,166.29,206.12,101.26,190.21,113.88,266.29,162.99,62.65,10.32,328.5901,42.11,187.29,1876.32,172.46,64.92,93.3,50.53,137.01
30/04/2019,50.1675,130.6,1926.52,47.738,1198.96,193.4,45.25,116.05,141.2,203.7,233.07,102.84,30.58,106.48,164.43,254.24,289.25,38.4962,370.54,136.97,55.33,80.28,165.35,318.3999,49.06,55.95,245.53,277.45,182.67,79.56,128.05,120.06,132.44,117.04,112.77,79.39,43.53,51.04,87.83,57.19,86.13,48.41,197.57,251.06,75.052,117.83,180.26,48.25,27.63,48.61,30.96,113.14,70.7,173.63,177.04,72.99,45.78,88.81,86.56,106.22,44.07,485.24,205.92,77.68,117.23,189.46,377.6899,46.43,54.38,133.9809,220.66,271.51,195.3,179.32,170.2099,76.67,26.03,77.42,139.42,371.1899,81.36,38.95,165.63,207.43,101.84,189.51,116.24,263.03,164.39,63.12,10.45,333.3301,42.06,188.91,1854.99,171.81,65.04,94.29,50.85,136.93
01/05/2019,52.63,127.88,1911.52,46.802,1173.32,193.03,45.1175,115.16,141.95,198.8,231.95,101.36,30.26,104.93,162.79,248.75,283.3501,38.6479,378.8101,136.38,54.88,78.67,162.15,318.8999,48.59,55.58,241.59,276.49,181.31,78.74,127.24,117.81,131.56,118.18,110.94,78.89,43.42,50.76,85.9,56.52,86.37,48.23,194.17,243.85,75.0616,116.29,178.29,47.57,26.81,48.3175,30.79,110.7,69.96,170.94,175.36,73.58,45.56,88.31,85.78,104.62,43.38,479.1299,204.73,77.52,117.02,185.62,376.8,46.58,57.33,134.2579,219.45,270.3999,192.91,176.14,165.6833,77.6,26.4,75.67,138.15,371.04,80.8,38.75,164.54,203.96,101.79,186.07,114.7,260.72,157.48,62.67,10.3,331.8501,41.9,186.7,1829.52,170.3,64.87,92.5,51.64,135.21
02/05/2019,52.2875,126.21,1900.82,48.82,1166.51,192.53,45.7975,115.41,141.28,201.01,232.45,101.15,30.5,105.56,161.12,247.19,279.6399,38.8754,379.0601,134.14,54.6,77.29,161.83,315.8201,48.39,54.94,242.69,277.8101,179.39,78.78,126.83,116.38,133.51,118.46,109.7,78.47,42.65,50.55,85.27,56.99,87.14,48.3,194.61,245.95,75.8244,117.46,180.49,47.81,28.29,47.93,30.62,112.11,70.36,171.38,175.89,73.61,45.88,89.14,84.92,105.51,43.7,476.4099,204.99,77.47,117.25,187.04,375.8,46.88,56.73,133.3314,217.17,262.6699,192.8,176.5,167.37,76.33,28.34,76.42,135.17,370.4099,82,38.25,164.12,206.84,103.15,184.75,116.96,261.5901,158.42,61.29,10.34,332.55,42.56,188.85,1808,170.25,65.3,93.14,51.48,135.94
03/05/2019,52.9375,128.9,1962.46,51.006,1189.55,195.47,45.7525,116.12,142.01,200.56,231.95,102.08,30.71,106.08,162.04,247.95,285.5801,39.2356,385.03,134.33,54.79,77.47,163.34,315.71,48.72,54.94,244.62,278.6399,176.98,78.69,127.67,117.27,134.58,116.91,111.96,78.71,43.29,51.75,85.7,57.24,89.29,48.65,197.52,248.86,76.2821,117.47,180.96,48.06,28.22,48.1025,30.7,112.36,70.67,173.54,179.2,74.74,46.24,89.58,85.7,106.65,43.96,482.5,207.52,78.05,119.35,188.06,376.46,48.62,56.66,133.9618,217.88,268.52,192.95,177.31,169.3132,76.77,27.2,75.94,139.06,377.6799,84,38.8,166.91,207.78,103.75,185.22,116.95,261.7,160.19,62.01,10.41,334.0701,43.33,190.71,1824.07,174.43,67.13,93.88,51.76,137.1
06/05/2019,52.12,128.15,1950.55,51.068,1193.46,193.88,44.9625,115.09,142.09,199.63,240.5,102.46,30.47,105.68,162.28,248.64,283.6599,39.4821,378.6699,135,54.85,77.13,162.5,311.5701,48.47,54.59,244.23,278.96,176.26,79.07,127.27,118.4,133.79,116.65,110.85,79.26,43.3,51.22,83.57,56.91,88.25,48.43,198.9,248.48,75.7862,115.86,178.63,47.71,27.42,47.725,30.59,111.35,70.41,172.61,177.16,74.46,46.26,90.15,85.12,104.62,43.11,476.3701,206.43,78.06,119.34,185.6,371.6001,48.1,56.6,134.086,219.61,269.75,192.18,177.06,169.4932,76.24,27.1,75.98,136.76,376.28,83.4399,38.09,160.18,204.54,103.33,183.04,114.93,268.7,160.25,61.88,10.37,335.72,42.13,191.02,1800.51,170.05,67.69,94,51.6,136.27
07/05/2019,50.715,125.52,1921,49.412,1178.86,189.77,43.2775,113.21,139.97,194.77,238.05,101.3,29.92,104.7,160.21,245.06,277.0701,38.7048,370.46,133.44,54,76.72,156.9,307.29,48,53.45,240.18,271.7,173.94,76.91,125.98,118.27,130.73,114.94,108.95,77.95,42.76,50.48,82.54,56.63,85.2,47.17,198.04,244.41,74.2796,113.93,174.57,46.71,26.66,47.4375,30.53,107.12,68.16,169.85,174.75,74,45.68,89.27,84.43,102.09,42.05,463.77,202.63,77.96,118.22,180.66,357.23,47.22,55.35,131.4688,214.6,264.8101,189.85,173.87,163.7699,74.32,24.55,75.04,133.67,374.74,80.8799,38.53,157.76,199.94,101.37,179.12,113.68,264.8899,158.35,61,10.38,330.8999,40.26,187.53,1785,167.29,66.4,93.27,51.01,132.95
08/05/2019,50.725,125.51,1917.77,48.968,1170.78,189.54,43.48,112.61,139.79,195.17,239.15,100.3,29.8,105.07,160.76,245.33,276.77,38.8185,364.3701,134.99,53.99,76.84,156.86,303.3899,47.85,53.47,241.34,270.51,173.82,76.22,126.02,117.5,131.72,116.25,109.07,77.99,42.55,49.24,82.77,56.38,84.54,47,198.03,244.12,74.5466,112.56,176.54,46.53,27.09,46.97,30.3,106.73,68.22,170.36,175.58,72.63,45.58,89,83.81,101.85,41.58,465.47,200.95,78.05,117.49,179.43,359.75,47.45,55.74,131.8127,214.73,265.98,191.64,172.15,165.2332,74.39,23.54,75.41,131.95,372.3201,81.28,38.21,155.59,199.71,101.86,178.59,110.55,264.6499,159.19,61.43,10.34,334.1799,39.75,188.05,1751.63,166.75,66.07,93.65,51.01,131.99
09/05/2019,50.18,125.5,1899.87,48.396,1167.97,188.65,42.5475,112.52,138.73,194.58,237.97,99.54,29.71,104.24,159.81,245.31,275.79,38.5246,362.75,133.59,54.25,76.77,156.31,304.0601,47.4,52.92,243.47,269,174.46,76.42,126.05,121.19,131.34,115.8,109.73,77.91,42.92,46.62,82.98,56.48,83.78,46.74,197.73,241.3,74.6897,112.15,173.35,46.45,27.21,47.1525,30.38,106.29,67.63,170.39,175.63,74.25,45.82,88.14,83.93,100.75,40.94,464.22,201.63,77.9,117.26,179.56,354.1299,47.23,55.35,129.272,213.12,270.49,192.52,172.87,165.3533,74.64,23.26,75.11,131.2,374.3301,80.32,37.58,155.48,198.63,101.67,175.28,110.55,266.05,160.57,61.54,10.2,339.3601,39.27,188.01,1736.03,165.33,66.13,93.94,51.35,131.94
10/05/2019,49.295,127.13,1889.98,47.904,1167.64,188.34,42.205,112.51,139.05,194.58,240.59,101.91,29.58,106.01,160.71,247.43,278.48,38.6005,361.04,134.04,54.65,76.56,159.94,303.96,48.19,53.36,247.02,269.1799,174.3,76.45,128.01,121.99,131.68,116.22,110.41,77.45,43.15,46.2,83.95,56.91,85.84,47.15,199.99,244.63,74.5562,112.6,181.59,46.34,27.96,47.94,30.62,106.64,67.9,171.63,175.92,75.23,45.85,88.33,84.54,100.63,40.8,463,202.05,78.42,118.46,178,354.6699,47.01,55.16,129.2529,214.33,274.8999,195.66,171.85,165.1033,75.56,24.92,74.64,131.34,377.8899,81.04,37.89,156.05,197.9,102.29,175.86,110.6,268.3101,161.03,61.92,10.38,341.3501,38.94,187.3,1829.85,164.35,65.57,96.12,51.87,132.44
13/05/2019,46.43,123.35,1822.68,45.402,1136.59,181.54,39.6125,109.45,137.2,190.34,239.55,99.89,28.25,106.11,157.33,241.38,267.7,38.4583,345.26,131.34,53.43,75.71,153.15,293.3799,48.05,51.3,241.92,261.0801,171.02,75.5,127.16,120.44,129.46,114.37,106.83,76.87,42.28,44.76,82.53,56.75,83.89,46.33,199.03,236.93,73.5836,107.11,180.68,44.18,26.24,48.7325,30.47,104.66,64.38,166.82,171.79,73.42,43.81,87.33,83.7,99.35,39.09,442.78,194.97,76.68,115.9,172.3,337.3701,45.9,53.82,125.5277,208.68,260.1201,196.88,167.6,159.5833,75.06,24.43,71.68,125.3,368.8899,78.96,36.56,146.28,188.3,101.35,174.07,104.23,261.2,157.26,61.19,10.08,335.3701,37.38,184.2,1777.26,165.1,64.17,94.7,51.19,128.45
14/05/2019,47.165,124.73,1840.12,46.462,1124.86,180.73,40.51,110.32,136.82,191.62,236.43,100.29,28.62,105.6,160.21,245.94,271.8601,38.5436,345.6101,133.2,54.13,75.81,158.07,302,48.69,52.02,242.73,267.3899,173.61,76.03,127.41,121.64,130.75,114.94,109.09,78.44,42.91,45.17,83.67,56.55,86.13,46.49,198.01,240.99,73.822,109.04,180.92,44.01,27.32,48.725,31.09,105.75,65.26,168.16,174.49,73.6,44.34,87.66,84.09,99.76,40.01,445.8601,196.28,77.06,117.01,171.86,343.04,45.91,52.97,127.333,211.83,272.0701,198.07,167.81,162.4499,75.3,23.59,71.26,127.47,373.1499,82.56,37.04,147.11,192.44,101.25,175.21,106.75,261.3301,158.51,62.32,10.24,336.1699,38.51,184.18,1793.67,167,65.08,94.9,51.62,129.76
15/05/2019,47.73,126.02,1871.15,46.39,1170.8,186.27,39.895,109.9,136.91,191.76,236.08,99.88,28.29,106.7,162.79,249.15,276.8201,39.0081,354.99,134.68,54.56,76.37,155.06,304.3701,49.18,52.44,244.67,263.04,175.4,76.51,129.35,122.14,131.05,115.62,111.5,78.78,42.49,45.62,84.01,56.81,86.26,45.84,199.07,243.14,73.9459,110.29,180.86,43.9,27.58,48.715,31.25,107.62,64.87,169.38,173.77,74.63,42.74,88.27,85.34,101.54,41.5,444.3601,196.4,77.76,117.66,172.54,345.6399,46.63,52.79,128.3741,211.72,273.96,200.47,169.87,163.0465,76.01,23.12,70.81,127.3,377.1899,82.08,37.37,144.84,195.48,101.84,174.12,107.89,258.6499,159.37,62.04,10.36,334.1499,38.41,185.67,1789.43,169.97,65.3,94.73,51.83,128.68
16/05/2019,47.52,128.93,1907.57,45.666,1184.5,186.99,40.0475,111.31,138.21,192.38,236.79,101.31,28.59,108.11,164.87,253.42,283.55,39.4726,359.3101,135.5,54.64,76.36,158.48,297.29,49.58,55.93,247.44,267.02,178.17,76.6,130.27,120.8,132.27,116.73,113.87,79.5,43.19,45.53,84.28,57.38,82.81,45.9,199.99,247.55,75.4525,109.21,187.65,44.28,28.01,49.2775,31.62,108.59,65.98,170.79,175.63,75.38,43.74,88.11,85.51,101.31,41.66,447.24,199.14,78.9,119.84,175.77,353.8101,47.12,52.3,129.7878,215.29,277.96,202.02,169.92,163.9099,76.87,23.46,70.78,126.61,382.1899,81.04,37.38,145.99,194.46,102.93,171.81,104.7,263.8201,161.53,62.57,10.4,339.3899,37.31,185.63,1803.31,170.7,65.78,95.71,52.8,131.1
17/05/2019,47.25,128.07,1869,42.206,1168.78,185.3,39.1325,110.77,138.61,192.58,241.38,100.86,28.4,107.45,164.09,252.55,279.8501,39.3114,354.45,135.04,54.5,75.91,154.57,289.8899,49.2,56.35,248.35,261.73,178.33,75.97,130.51,120.52,131.1,116.01,112.8,79.46,43.54,44.89,84.57,58.09,81.5,45.7,199.22,245.45,75.0616,106.79,189,43.88,27.5,49.745,31.8,109.02,65.07,169.95,174.62,75.37,43.21,87.73,86.81,99.4,42.7,441.5601,197.43,78.91,119.07,169.92,355.02,46.85,52.88,128.2977,212.94,272.99,202.43,169.91,163.3799,76.61,23.08,70.89,122.76,386.4099,80,37,134.82,194.16,101.97,169.09,100.83,265.0701,161.72,62.1,10.29,337.99,36.06,184.14,1787.29,167.62,66.36,95.79,52.23,130.22
20/05/2019,45.7725,126.22,1858.97,41.072,1144.66,182.72,37.9375,111.35,138.42,190.95,245.99,101.52,28.4,107.33,163.47,253.49,275.45,39.4252,348.1101,133.91,53.66,75.9,155.98,272.5901,48.85,56.01,248.9,262.9099,178.54,75.77,129.99,120.84,130.32,116.23,112.15,79.82,42.78,43.56,82.85,59.01,76.62,45.45,198.99,243.69,75.2141,104.73,185.26,43.87,26.68,49.8375,32.19,109.2,64.96,168.62,174.74,78.29,43.55,87.57,86.23,98.52,40.35,438.0901,197.24,76.66,119.84,168.21,352.79,46.31,53,129.0618,211.83,265.0801,198.25,168.39,161.0732,75.59,22.6,72.08,122.43,377.29,79.0399,36.97,135.37,183.67,102.22,166.25,97.5,266.3101,161.34,62.45,10.28,342.01,34.62,184.31,1752.23,167.38,65.86,95.9,52.29,131.34
21/05/2019,46.65,126.9,1857.52,41.016,1154.44,184.82,38.765,111.73,138.12,191.45,249.94,101.12,28.69,106.37,163.86,255.36,278.0701,39.501,354.27,134.09,54.17,76.25,155.78,275.3301,48.6,56.52,249.93,265.3601,179.57,76.03,129.05,121.34,130.21,116.58,112.43,80.88,43.29,44.46,83.64,59.5,77.75,46.33,199.84,246.08,75.8053,107,187.27,44.39,27.35,49.725,32.41,111.1,66.08,169.6,175.04,77.15,44.02,87.77,85.76,99.41,41.27,441.6599,199.11,77.53,120.55,167.99,358.75,47.43,53.52,130.3322,216.93,271.21,198.17,169.69,161.1866,76.83,22.7,71.96,124.95,379.21,79.68,37.13,138.89,186.91,102.38,167.3,99.88,277.0601,163,63.62,10.24,343.95,35.64,185.45,1772.19,168.14,66.52,97.15,52.18,132.08
